ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,PrevCC,CC,PrevCCL,CCL,PrevCCO,CCO,PrevCI,CI,PrevCLC,CLC,PrevCLLC,CLLC,PrevLDC,LDC,PrevLLDC,LLDC,PrevLCOM5,LCOM5,PrevNL,NL,PrevNLE,NLE,PrevWMC,WMC,PrevCBO,CBO,PrevCBOI,CBOI,PrevNII,NII,PrevNOI,NOI,PrevRFC,RFC,PrevAD,AD,PrevCD,CD,PrevCLOC,CLOC,PrevDLOC,DLOC,PrevPDA,PDA,PrevPUA,PUA,PrevTCD,TCD,PrevTCLOC,TCLOC,PrevDIT,DIT,PrevNOA,NOA,PrevNOC,NOC,PrevNOD,NOD,PrevNOP,NOP,PrevLLOC,LLOC,PrevLOC,LOC,PrevNA,NA,PrevNG,NG,PrevNLA,NLA,PrevNLG,NLG,PrevNLM,NLM,PrevNLPA,NLPA,PrevNLPM,NLPM,PrevNLS,NLS,PrevNM,NM,PrevNOS,NOS,PrevNPA,NPA,PrevNPM,NPM,PrevNS,NS,PrevTLLOC,TLLOC,PrevTLOC,TLOC,PrevTNA,TNA,PrevTNG,TNG,PrevTNLA,TNLA,PrevTNLG,TNLG,PrevTNLM,TNLM,PrevTNLPA,TNLPA,PrevTNLPM,TNLPM,PrevTNLS,TNLS,PrevTNM,TNM,PrevTNOS,TNOS,PrevTNPA,TNPA,PrevTNPM,TNPM,PrevTNS,TNS,PrevWarningBlocker,WarningBlocker,PrevWarningCritical,WarningCritical,PrevWarningInfo,WarningInfo,PrevWarningMajor,WarningMajor,PrevWarningMinor,WarningMinor,PrevAndroid Rules,Android Rules,PrevBasic Rules,Basic Rules,PrevBrace Rules,Brace Rules,PrevClone Implementation Rules,Clone Implementation Rules,PrevClone Metric Rules,Clone Metric Rules,PrevCode Size Rules,Code Size Rules,PrevCohesion Metric Rules,Cohesion Metric Rules,PrevComment Rules,Comment Rules,PrevComplexity Metric Rules,Complexity Metric Rules,PrevControversial Rules,Controversial Rules,PrevCoupling Metric Rules,Coupling Metric Rules,PrevCoupling Rules,Coupling Rules,PrevDesign Rules,Design Rules,PrevDocumentation Metric Rules,Documentation Metric Rules,PrevEmpty Code Rules,Empty Code Rules,PrevFinalizer Rules,Finalizer Rules,PrevImport Statement Rules,Import Statement Rules,PrevInheritance Metric Rules,Inheritance Metric Rules,PrevJ2EE Rules,J2EE Rules,PrevJUnit Rules,JUnit Rules,PrevJakarta Commons Logging Rules,Jakarta Commons Logging Rules,PrevJava Logging Rules,Java Logging Rules,PrevJavaBean Rules,JavaBean Rules,PrevMigratingToJUnit4 Rules,MigratingToJUnit4 Rules,PrevMigration Rules,Migration Rules,PrevMigration13 Rules,Migration13 Rules,PrevMigration14 Rules,Migration14 Rules,PrevMigration15 Rules,Migration15 Rules,PrevNaming Rules,Naming Rules,PrevOptimization Rules,Optimization Rules,PrevSecurity Code Guideline Rules,Security Code Guideline Rules,PrevSize Metric Rules,Size Metric Rules,PrevStrict Exception Rules,Strict Exception Rules,PrevString and StringBuffer Rules,String and StringBuffer Rules,PrevType Resolution Rules,Type Resolution Rules,PrevUnnecessary and Unused Code Rules,Unnecessary and Unused Code Rules,PrevVulnerability Rules,Vulnerability Rules,REMOVE_PARAMETER,ADD_PARAMETER,REPLACE_MAGIC_NUMBER_WITH_CONSTANT,REMOVE_ASSIGNMENT_TO_PARAMETERS,INTRODUCE_EXPLAINING_VARIABLE,INLINE_TEMP,REMOVE_CONTROL_FLAG,CONSOLIDATE_COND_EXPRESSION,CONSOLIDATE_DUPLICATE_COND_FRAGMENTS,REPLACE_NESTED_COND_WITH_GUARD_CLAUSES,INLINE_METHOD,EXTRACT_METHOD,REPLACE_EXCEPTION_WITH_TEST,INTRODUCE_ASSERTION,RENAME_METHOD,REPLACE_METHOD_WITH_METHOD_OBJECT,MOVE_METHOD,HIDE_METHOD,INTRODUCE_NULL_OBJECT,INTRODUCE_LOCAL_EXTENSION,EXTRACT_SUPERCLASS,EXTRACT_INTERFACE,MOVE_FIELD,Refact_Sum,PrevRMI,RMI,RMIDiff
L6209,LongObjectMap$MapEntryImpl,com.cloudera.oryx.common.collection.LongObjectMap$MapEntryImpl,L188,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongObjectMap.java,526,3,555,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,2,2,1,1,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,1,1,0,0,0,0,1,1,23,23,30,30,1,1,2,2,1,1,2,2,5,5,0,0,4,4,2,2,5,5,7,7,0,0,4,4,2,2,23,23,30,30,1,1,2,2,1,1,2,2,5,5,0,0,4,4,2,2,5,5,7,7,0,0,4,4,2,2,0,0,0,0,13,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000270270145407","0,000271894","1,62385459341e-06"
L6185,LongObjectMap$EntryIterator,com.cloudera.oryx.common.collection.LongObjectMap$EntryIterator,L188,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongObjectMap.java,557,3,591,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,7,3,3,1,1,0,0,2,2,6,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,35,35,3,3,0,0,3,3,0,0,4,4,0,0,3,3,0,0,4,4,12,12,0,0,3,3,0,0,30,30,35,35,3,3,0,0,3,3,0,0,4,4,0,0,3,3,0,0,4,4,12,12,0,0,3,3,0,0,0,0,0,0,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000202274212673","0,000203443","1,16878732717e-06"
L6140,LongObjectMap$ValueCollection,com.cloudera.oryx.common.collection.LongObjectMap$ValueCollection,L188,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongObjectMap.java,593,3,680,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,2,2,1,1,0,0,4,4,14,14,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,54,54,0,0,0,0,0,0,0,0,10,10,0,0,10,10,0,0,10,10,10,10,0,0,10,10,0,0,70,70,88,88,2,2,0,0,2,2,0,0,14,14,0,0,13,13,0,0,14,14,21,21,0,0,13,13,0,0,0,0,0,0,35,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000446973786389","-0,000436591","1,03827863895e-05"
L6318,LongSet$KeyIterator,com.cloudera.oryx.common.collection.LongSet$KeyIterator,L218,L103,common\src\main\java\com\cloudera\oryx\common\collection\LongSet.java,380,3,430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,12,12,2,2,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,3,3,0,0,0,0,1,1,43,43,51,51,2,2,0,0,2,2,0,0,6,6,0,0,5,5,0,0,7,7,18,18,0,0,6,6,0,0,43,43,51,51,2,2,0,0,2,2,0,0,6,6,0,0,5,5,0,0,7,7,18,18,0,0,6,6,0,0,0,0,0,0,16,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,74096980898e-05",5e-05,"2,59030191019e-06"
L7188,InboundSettings$LookupFunction,com.cloudera.oryx.common.settings.InboundSettings$LookupFunction,L6944,L103,common\src\main\java\com\cloudera\oryx\common\settings\InboundSettings.java,114,3,132,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,3,0,0,1,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,19,17,1,1,0,0,1,1,0,0,2,2,0,0,1,1,0,0,2,2,7,6,0,0,1,1,0,0,17,15,19,17,1,1,0,0,1,1,0,0,2,2,0,0,1,1,0,0,2,2,7,6,0,0,1,1,0,0,0,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000399984089563","0,000387875","-1,21090895634e-05"
L7416,ReloadingReferenceTest$1,com.cloudera.oryx.common.ReloadingReferenceTest$1,L7410,L103,common\src\test\java\com\cloudera\oryx\common\ReloadingReferenceTest.java,33,56,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,7,7,7,7,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000435259040837","0,000439311","4,05195916326e-06"
L7427,ReloadingReferenceTest$2,com.cloudera.oryx.common.ReloadingReferenceTest$2,L7424,L103,common\src\test\java\com\cloudera\oryx\common\ReloadingReferenceTest.java,50,56,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,7,7,7,7,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000435259040837","0,000439311","4,05195916326e-06"
L7477,Crossfold,com.cloudera.oryx.computation.common.crossfold.Crossfold,L7474,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\crossfold\Crossfold.java,35,1,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,3,3,2,2,1,1,6,6,"0,166667","0,166667","0,242424","0,242424",8,8,8,8,1,1,5,5,"0,181818","0,181818",8,8,0,0,0,0,0,0,0,0,0,0,25,25,35,35,3,3,2,2,3,3,2,2,5,5,0,0,5,5,0,0,5,5,9,9,0,0,5,5,0,0,36,36,49,49,4,4,2,2,4,4,2,2,7,7,0,0,7,7,0,0,7,7,12,12,0,0,7,7,0,0,0,0,0,0,20,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000277272609066","0,000280356","3,08339093382e-06"
L2349,"OryxDoFn<S extends Object, T extends Object>",com.cloudera.oryx.computation.common.fn.OryxDoFn,L7641,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\fn\OryxDoFn.java,28,1,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,3,3,19,17,9,8,2,2,6,6,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,19,17,19,17,0,0,25,25,30,30,2,2,1,1,2,2,1,1,4,4,0,0,4,4,0,0,4,4,9,9,0,0,4,4,0,0,25,25,30,30,2,2,1,1,2,2,1,1,4,4,0,0,4,4,0,0,4,4,9,9,0,0,4,4,0,0,0,0,0,0,13,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000188560471314","0,000190628","2,06752868612e-06"
L2188,"OryxMapFn<S extends Object, T extends Object>",com.cloudera.oryx.computation.common.fn.OryxMapFn,L7641,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\fn\OryxMapFn.java,27,1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,4,3,3,11,11,2,2,2,3,5,7,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,11,11,11,11,0,0,20,27,24,32,2,2,1,1,2,2,1,1,3,4,0,0,3,4,0,0,3,4,7,10,0,0,3,4,0,0,20,27,24,32,2,2,1,1,2,2,1,1,3,4,0,0,3,4,0,0,3,4,7,10,0,0,3,4,0,0,0,0,0,0,11,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000185745907272","0,000218362","3,26160927284e-05"
L2387,"OryxReduceDoFn<K extends Object, V extends Object, T extends Object>",com.cloudera.oryx.computation.common.fn.OryxReduceDoFn,L7641,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\fn\OryxReduceDoFn.java,30,1,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,7,3,3,14,14,13,14,2,3,7,9,0,0,"0,153846","0,130435",6,6,6,6,0,0,3,4,"0,153846","0,130435",6,6,0,0,0,0,12,12,14,14,0,0,33,40,48,56,4,4,3,3,4,4,3,3,5,6,0,0,2,3,0,0,5,6,12,15,0,0,2,3,0,0,33,40,48,56,4,4,3,3,4,4,3,3,5,6,0,0,2,3,0,0,5,6,12,15,0,0,2,3,0,0,0,0,0,0,11,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,48269632771e-05","0,000127139","3,23120367229e-05"
L2211,"OryxReduceMapFn<K extends Object, V extends Object, T extends Object>",com.cloudera.oryx.computation.common.fn.OryxReduceMapFn,L7641,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\fn\OryxReduceMapFn.java,21,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,1,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,1,2,2,2,2,1,1,7,7,9,9,4,4,3,3,0,0,0,0,2,2,0,0,2,2,0,0,7,8,1,1,0,0,4,5,0,0,7,7,9,9,4,4,3,3,0,0,0,0,2,2,0,0,2,2,0,0,7,8,1,1,0,0,4,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,00030860093078","0,000317535","8,93406922011e-06"
L7715,StringSplitFn,com.cloudera.oryx.computation.common.fn.StringSplitFn,L7641,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\fn\StringSplitFn.java,27,1,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,4,4,4,4,4,4,3,3,5,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14,14,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,2,2,0,0,11,11,14,14,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,2,2,0,0,0,0,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000237410401692","0,000239201","1,79059830777e-06"
L7737,SumVectorsAggregator<V extends RealVector>,com.cloudera.oryx.computation.common.fn.SumVectorsAggregator,L7641,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\fn\SumVectorsAggregator.java,29,1,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,0,0,1,1,0,0,0,0,4,4,"0,2","0,2","0,125","0,125",4,4,4,4,1,1,4,4,"0,125","0,125",4,4,0,0,0,0,0,0,0,0,0,0,28,28,33,33,2,2,0,0,2,2,0,0,4,4,0,0,4,4,0,0,4,4,9,9,0,0,4,4,0,0,28,28,33,33,2,2,0,0,2,2,0,0,4,4,0,0,4,4,0,0,4,4,9,9,0,0,4,4,0,0,0,0,0,0,11,11,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000330333308987","0,000333309","2,97569101265e-06"
L8014,JacksonUtils,com.cloudera.oryx.computation.common.json.JacksonUtils,L8011,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\json\JacksonUtils.java,25,1,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,4,4,4,0,0,2,2,"0,5","0,5","0,15","0,15",3,3,3,3,1,1,1,1,"0,15","0,15",3,3,0,0,0,0,0,0,0,0,0,0,17,17,21,21,1,1,1,1,1,1,1,1,2,2,0,0,1,1,0,0,2,2,1,1,0,0,1,1,0,0,17,17,21,21,1,1,1,1,1,1,1,1,2,2,0,0,1,1,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000476364960372","0,000478617","2,25203962827e-06"
L8198,BasicSpec,com.cloudera.oryx.computation.common.records.BasicSpec,L8049,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\records\BasicSpec.java,24,1,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,13,13,3,3,5,5,5,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,1,1,1,0,0,0,0,1,1,54,54,65,65,3,3,4,4,3,3,4,4,8,8,0,0,8,8,0,0,8,8,23,23,0,0,8,8,0,0,78,78,93,93,3,3,4,4,3,3,4,4,14,14,0,0,14,14,0,0,14,14,29,29,0,0,14,14,0,0,0,0,0,0,39,39,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,29425466665e-05","5,42e-05","1,25745333345e-06"
L8358,Header,com.cloudera.oryx.computation.common.records.Header,L8049,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\records\Header.java,27,1,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,19,19,7,7,2,2,2,2,4,4,13,13,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,77,77,1,1,5,5,1,1,5,5,9,9,0,0,7,7,0,0,9,9,30,30,0,0,7,7,0,0,93,93,111,111,6,6,5,5,6,6,5,5,14,14,4,4,12,12,0,0,14,14,39,39,4,4,12,12,0,0,0,0,0,0,37,37,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000218182692188","-0,000216382","1,80069218832e-06"
L8488,Records,com.cloudera.oryx.computation.common.records.Records,L8049,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\records\Records.java,20,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,2,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,14,14,17,17,2,2,1,1,2,2,1,1,3,3,0,0,3,3,0,0,3,3,4,4,0,0,3,3,0,0,14,14,17,17,2,2,1,1,2,2,1,1,3,3,0,0,3,3,0,0,3,3,4,4,0,0,3,3,0,0,0,0,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000322583401638","0,000324113","1,5295983624e-06"
L8409,RecordSpec,com.cloudera.oryx.computation.common.records.RecordSpec,L8049,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\records\RecordSpec.java,28,1,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,14,14,7,7,6,6,6,6,11,11,21,21,"0,1","0,1","0,0535714","0,0535714",3,3,3,3,1,1,9,9,"0,025641","0,025641",3,3,1,1,1,1,0,0,0,0,1,1,53,53,66,66,1,1,4,4,1,1,4,4,10,10,0,0,9,9,0,0,10,10,18,18,0,0,9,9,0,0,114,114,141,141,5,5,4,4,5,5,4,4,25,25,0,0,23,23,0,0,25,25,39,39,0,0,23,23,0,0,0,0,0,0,63,63,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000214143988556","-0,000213226","9,17988555793e-07"
L8567,SimpleRecord,com.cloudera.oryx.computation.common.records.SimpleRecord,L8049,L103,computation-common\src\main\java\com\cloudera\oryx\computation\common\records\SimpleRecord.java,29,1,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,25,25,4,4,1,1,1,1,4,4,27,27,"0,0416667","0,0416667","0,0353982","0,0353982",4,4,4,4,1,1,23,23,"0,0353982","0,0353982",4,4,1,1,1,1,0,0,0,0,1,1,109,109,133,133,2,2,13,13,2,2,13,13,23,23,0,0,23,23,0,0,23,23,34,34,0,0,23,23,0,0,109,109,133,133,2,2,13,13,2,2,13,13,23,23,0,0,23,23,0,0,23,23,34,34,0,0,23,23,0,0,0,0,0,0,53,53,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000328012011069","-0,000326674","1,3380110688e-06"
