ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,PrevCC,CC,PrevCCL,CCL,PrevCCO,CCO,PrevCI,CI,PrevCLC,CLC,PrevCLLC,CLLC,PrevLDC,LDC,PrevLLDC,LLDC,PrevLCOM5,LCOM5,PrevNL,NL,PrevNLE,NLE,PrevWMC,WMC,PrevCBO,CBO,PrevCBOI,CBOI,PrevNII,NII,PrevNOI,NOI,PrevRFC,RFC,PrevAD,AD,PrevCD,CD,PrevCLOC,CLOC,PrevDLOC,DLOC,PrevPDA,PDA,PrevPUA,PUA,PrevTCD,TCD,PrevTCLOC,TCLOC,PrevDIT,DIT,PrevNOA,NOA,PrevNOC,NOC,PrevNOD,NOD,PrevNOP,NOP,PrevLLOC,LLOC,PrevLOC,LOC,PrevNA,NA,PrevNG,NG,PrevNLA,NLA,PrevNLG,NLG,PrevNLM,NLM,PrevNLPA,NLPA,PrevNLPM,NLPM,PrevNLS,NLS,PrevNM,NM,PrevNOS,NOS,PrevNPA,NPA,PrevNPM,NPM,PrevNS,NS,PrevTLLOC,TLLOC,PrevTLOC,TLOC,PrevTNA,TNA,PrevTNG,TNG,PrevTNLA,TNLA,PrevTNLG,TNLG,PrevTNLM,TNLM,PrevTNLPA,TNLPA,PrevTNLPM,TNLPM,PrevTNLS,TNLS,PrevTNM,TNM,PrevTNOS,TNOS,PrevTNPA,TNPA,PrevTNPM,TNPM,PrevTNS,TNS,PrevWarningBlocker,WarningBlocker,PrevWarningCritical,WarningCritical,PrevWarningInfo,WarningInfo,PrevWarningMajor,WarningMajor,PrevWarningMinor,WarningMinor,PrevAndroid Rules,Android Rules,PrevBasic Rules,Basic Rules,PrevBrace Rules,Brace Rules,PrevClone Implementation Rules,Clone Implementation Rules,PrevClone Metric Rules,Clone Metric Rules,PrevCode Size Rules,Code Size Rules,PrevCohesion Metric Rules,Cohesion Metric Rules,PrevComment Rules,Comment Rules,PrevComplexity Metric Rules,Complexity Metric Rules,PrevControversial Rules,Controversial Rules,PrevCoupling Metric Rules,Coupling Metric Rules,PrevCoupling Rules,Coupling Rules,PrevDesign Rules,Design Rules,PrevDocumentation Metric Rules,Documentation Metric Rules,PrevEmpty Code Rules,Empty Code Rules,PrevFinalizer Rules,Finalizer Rules,PrevImport Statement Rules,Import Statement Rules,PrevInheritance Metric Rules,Inheritance Metric Rules,PrevJ2EE Rules,J2EE Rules,PrevJUnit Rules,JUnit Rules,PrevJakarta Commons Logging Rules,Jakarta Commons Logging Rules,PrevJava Logging Rules,Java Logging Rules,PrevJavaBean Rules,JavaBean Rules,PrevMigratingToJUnit4 Rules,MigratingToJUnit4 Rules,PrevMigration Rules,Migration Rules,PrevMigration13 Rules,Migration13 Rules,PrevMigration14 Rules,Migration14 Rules,PrevMigration15 Rules,Migration15 Rules,PrevNaming Rules,Naming Rules,PrevOptimization Rules,Optimization Rules,PrevSecurity Code Guideline Rules,Security Code Guideline Rules,PrevSize Metric Rules,Size Metric Rules,PrevStrict Exception Rules,Strict Exception Rules,PrevString and StringBuffer Rules,String and StringBuffer Rules,PrevType Resolution Rules,Type Resolution Rules,PrevUnnecessary and Unused Code Rules,Unnecessary and Unused Code Rules,PrevVulnerability Rules,Vulnerability Rules,REMOVE_PARAMETER,ADD_PARAMETER,REPLACE_MAGIC_NUMBER_WITH_CONSTANT,REMOVE_ASSIGNMENT_TO_PARAMETERS,INTRODUCE_EXPLAINING_VARIABLE,INLINE_TEMP,REMOVE_CONTROL_FLAG,CONSOLIDATE_COND_EXPRESSION,CONSOLIDATE_DUPLICATE_COND_FRAGMENTS,REPLACE_NESTED_COND_WITH_GUARD_CLAUSES,INLINE_METHOD,EXTRACT_METHOD,REPLACE_EXCEPTION_WITH_TEST,INTRODUCE_ASSERTION,RENAME_METHOD,REPLACE_METHOD_WITH_METHOD_OBJECT,MOVE_METHOD,HIDE_METHOD,INTRODUCE_NULL_OBJECT,INTRODUCE_LOCAL_EXTENSION,EXTRACT_SUPERCLASS,EXTRACT_INTERFACE,MOVE_FIELD,Refact_Sum,PrevRMI,RMI,RMIDiff
L11433,AttributeDict,org.antlr.v4.tool.AttributeDict,L12769,L103,tool\src\org\antlr\v4\tool\AttributeDict.java,50,1,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,11,11,5,5,12,12,8,8,0,0,8,8,"0,222222","0,222222","0,277778","0,277778",15,15,15,15,2,2,7,7,"0,258621","0,258621",15,15,0,0,0,0,0,0,0,0,0,0,39,39,57,57,5,5,1,1,5,5,1,1,8,8,5,5,8,8,0,0,8,8,12,12,5,5,8,8,0,0,43,43,61,61,11,11,1,1,11,11,1,1,8,8,11,11,8,8,0,0,8,8,12,12,11,11,8,8,0,0,0,0,0,0,20,20,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000425374435262","0,00042338",-1.99E+05
L12542,BuildDependencyGenerator,org.antlr.v4.tool.BuildDependencyGenerator,L12769,L103,tool\src\org\antlr\v4\tool\BuildDependencyGenerator.java,86,1,274,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,29,29,3,4,1,1,1,1,14,14,23,23,"0,4","0,4","0,369668","0,362791",78,78,57,57,4,4,6,6,"0,369668","0,362791",78,78,0,0,0,0,0,0,0,0,0,0,133,137,189,193,4,4,6,6,4,4,6,6,9,9,0,0,9,9,0,0,9,9,86,86,0,0,9,9,0,0,133,137,189,193,4,4,6,6,4,4,6,6,9,9,0,0,9,9,0,0,9,9,86,86,0,0,9,9,0,0,0,0,5,5,15,15,0,0,19,22,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22,25,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000433895876045","-0,000384679",4.92E+06
L12484,DefaultToolListener,org.antlr.v4.tool.DefaultToolListener,L12769,L103,tool\src\org\antlr\v4\tool\DefaultToolListener.java,37,1,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,7,4,4,2,2,4,4,2,2,6,6,"0,2","0,2","0,0333333","0,0333333",1,1,1,1,1,1,4,4,"0,0333333","0,0333333",1,1,1,1,1,1,0,0,0,0,1,1,29,29,33,33,1,1,0,0,1,1,0,0,4,4,1,1,4,4,0,0,4,4,14,14,1,1,4,4,0,0,29,29,33,33,1,1,0,0,1,1,0,0,4,4,1,1,4,4,0,0,4,4,14,14,1,1,4,4,0,0,0,0,0,0,15,15,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,00064812575212","0,000643342",-4.78E+05
L12684,DOTGenerator,org.antlr.v4.tool.DOTGenerator,L12769,L103,tool\src\org\antlr\v4\tool\DOTGenerator.java,67,1,478,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,5,71,71,25,25,6,6,6,6,21,22,29,30,"0,5","0,5","0,326027","0,326027",119,119,85,85,3,3,3,3,"0,326027","0,326027",119,119,0,0,0,0,0,0,0,0,0,0,246,246,412,412,5,5,7,7,5,5,7,7,8,8,2,2,5,5,0,0,8,8,219,219,2,2,5,5,0,0,246,246,412,412,5,5,7,7,5,5,7,7,8,8,2,2,5,5,0,0,8,8,219,219,2,2,5,5,0,0,0,0,0,0,34,34,10,10,103,103,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,10,10,0,0,2,2,0,0,61,61,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,9,9,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00164737451457","-0,001625403",2.20E+06
L11439,ErrorManager,org.antlr.v4.tool.ErrorManager,L12769,L103,tool\src\org\antlr\v4\tool\ErrorManager.java,47,1,350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,52,52,9,9,28,28,79,77,12,12,37,37,"0,181818","0,181818","0,124498","0,124498",31,31,21,21,4,4,18,18,"0,116981","0,116981",31,31,0,0,0,0,0,0,0,0,0,0,218,218,285,285,10,10,6,6,10,10,6,6,25,25,5,5,21,21,1,1,25,25,129,129,5,5,21,21,1,1,234,234,304,304,10,10,6,6,10,10,6,6,29,29,5,5,25,25,1,1,29,29,133,133,5,5,25,25,1,1,0,0,2,2,68,68,6,6,31,31,0,0,0,0,10,10,0,0,0,0,0,0,2,2,0,0,0,0,7,7,0,0,0,0,11,11,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10,10,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00135155357817","-0,001331872",1.97E+06
L419,Grammar,org.antlr.v4.tool.Grammar,L12769,L103,tool\src\org\antlr\v4\tool\Grammar.java,74,1,841,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,4,4,4,146,145,29,29,72,72,187,188,20,20,78,78,"0,385965","0,385965","0,215892","0,214072",144,143,102,102,22,22,35,35,"0,213333","0,211538",144,143,1,1,1,1,1,1,1,1,1,1,523,525,760,761,37,37,28,28,37,37,28,28,58,58,34,34,56,56,3,3,58,58,286,285,34,34,56,56,3,3,531,533,768,769,37,37,28,28,37,37,28,28,61,61,34,34,59,59,3,3,61,61,290,289,34,34,59,59,3,3,0,0,5,5,136,136,4,4,124,124,0,0,0,0,44,44,0,0,0,0,0,0,2,2,0,0,4,4,3,3,2,2,0,0,68,68,111,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2,2,0,0,17,17,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00584728491953","-0,005787443",5.98E+06
L13607,GrammarSemanticsMessage,org.antlr.v4.tool.GrammarSemanticsMessage,L12769,L103,tool\src\org\antlr\v4\tool\GrammarSemanticsMessage.java,38,1,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,3,3,2,2,1,1,2,2,1,1,"0,564103","0,564103",22,22,22,22,2,2,0,0,"0,564103","0,564103",22,22,1,1,1,1,0,0,0,0,1,1,17,17,37,37,9,9,3,3,2,2,0,0,1,1,2,2,1,1,0,0,8,8,6,6,5,5,8,8,0,0,17,17,37,37,9,9,3,3,2,2,0,0,1,1,2,2,1,1,0,0,8,8,6,6,5,5,8,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000707830000494","0,000703413",-4.42E+05
L13572,GrammarSyntaxMessage,org.antlr.v4.tool.GrammarSyntaxMessage,L12769,L103,tool\src\org\antlr\v4\tool\GrammarSyntaxMessage.java,39,1,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,1,1,2,2,4,4,"0,333333","0,333333","0,148148","0,148148",4,4,4,4,1,1,2,2,"0,148148","0,148148",4,4,1,1,1,1,0,0,0,0,1,1,23,23,26,26,9,9,4,4,2,2,1,1,2,2,2,2,2,2,0,0,9,9,7,7,5,5,9,9,0,0,23,23,26,26,9,9,4,4,2,2,1,1,2,2,2,2,2,2,0,0,9,9,7,7,5,5,9,9,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000666299400905","0,000662348",-3.95E+05
L7765,GrammarTransformPipeline,org.antlr.v4.tool.GrammarTransformPipeline,L12769,L103,tool\src\org\antlr\v4\tool\GrammarTransformPipeline.java,59,1,403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,5,49,48,14,14,3,3,5,5,24,24,32,32,"0,555556","0,555556","0,236066","0,236066",72,72,41,41,5,5,4,4,"0,226415","0,226415",72,72,0,0,0,0,0,0,0,0,0,0,233,233,332,332,2,2,0,0,2,2,0,0,8,8,2,2,8,8,1,1,8,8,169,169,2,2,8,8,1,1,246,246,345,345,2,2,0,0,2,2,0,0,12,12,2,2,12,12,1,1,12,12,176,176,2,2,12,12,1,1,0,0,0,0,45,45,2,2,50,50,0,0,0,0,15,15,0,0,0,0,0,0,3,3,0,0,5,5,1,1,3,3,0,0,30,30,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,8,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00104390756658","-0,001048647",-4.74E+05
L7804,LabelElementPair,org.antlr.v4.tool.LabelElementPair,L12769,L103,tool\src\org\antlr\v4\tool\LabelElementPair.java,37,1,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,9,9,3,3,6,6,2,2,2,2,4,4,0,0,"0,0588235","0,0588235",2,2,0,0,0,0,3,3,"0,0588235","0,0588235",2,2,0,0,0,0,0,0,0,0,0,0,32,32,38,38,4,4,0,0,4,4,0,0,2,2,4,4,2,2,0,0,2,2,15,15,4,4,2,2,0,0,32,32,38,38,4,4,0,0,4,4,0,0,2,2,4,4,2,2,0,0,2,2,15,15,4,4,2,2,0,0,0,0,0,0,11,11,0,0,12,12,0,0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000625781522712","0,000620981",-4.80E+05
L13617,LeftRecursionCyclesMessage,org.antlr.v4.tool.LeftRecursionCyclesMessage,L12769,L103,tool\src\org\antlr\v4\tool\LeftRecursionCyclesMessage.java,35,1,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,8,8,9,9,8,8,3,3,1,1,0,0,1,1,1,1,1,1,0,0,8,8,3,3,4,4,8,8,0,0,8,8,9,9,8,8,3,3,1,1,0,0,1,1,1,1,1,1,0,0,8,8,3,3,4,4,8,8,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000762505653039","0,000757485",-5.02E+05
L7744,LeftRecursiveRule,org.antlr.v4.tool.LeftRecursiveRule,L12769,L103,tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,44,1,109,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,20,20,10,10,6,6,1,1,6,6,11,11,"0,166667","0,166667","0,0491803","0,0491803",3,3,2,2,1,1,5,5,"0,0491803","0,0491803",3,3,2,2,2,2,0,0,0,0,1,1,58,58,66,66,22,22,11,11,3,3,3,3,5,5,3,3,5,5,0,0,30,30,42,42,22,22,30,30,0,0,58,58,66,66,22,22,11,11,3,3,3,3,5,5,3,3,5,5,0,0,30,30,42,42,22,22,30,30,0,0,0,0,0,0,18,18,0,0,29,29,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,000457571960066","-0,000447238",1.03E+06
L8086,LexerGrammar,org.antlr.v4.tool.LexerGrammar,L12769,L103,tool\src\org\antlr\v4\tool\LexerGrammar.java,39,1,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,6,20,19,137,138,6,6,11,11,"0,166667","0,166667","0,115385","0,115385",3,3,3,3,1,1,5,5,"0,115385","0,115385",3,3,2,2,2,2,0,0,0,0,1,1,23,23,32,32,40,40,28,28,3,3,0,0,5,5,3,3,5,5,0,0,63,63,8,8,37,37,61,61,3,3,23,23,32,32,40,40,28,28,3,3,0,0,5,5,3,3,5,5,0,0,63,63,8,8,37,37,61,61,3,3,0,0,0,0,23,23,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00069358872298","-0,000678493",1.51E+06
L7434,Rule,org.antlr.v4.tool.Rule,L12769,L103,tool\src\org\antlr\v4\tool\Rule.java,48,1,355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,72,72,13,13,43,43,23,22,6,6,31,31,"0,192308","0,192308","0,131086","0,131086",35,35,30,30,5,5,21,21,"0,131086","0,131086",35,35,1,1,1,1,1,1,1,1,1,1,232,232,308,308,19,19,8,8,19,19,8,8,25,25,19,19,25,25,0,0,25,25,140,140,19,19,25,25,0,0,232,232,308,308,19,19,8,8,19,19,8,8,25,25,19,19,25,25,0,0,25,25,140,140,19,19,25,25,0,0,0,0,0,0,64,64,0,0,96,96,0,0,0,0,35,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,58,58,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00183500359885","-0,001811505",2.35E+06
L13593,ToolMessage,org.antlr.v4.tool.ToolMessage,L12769,L103,tool\src\org\antlr\v4\tool\ToolMessage.java,41,1,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,2,2,2,2,5,5,"0,25","0,25","0,421053","0,421053",8,8,8,8,1,1,3,3,"0,421053","0,421053",8,8,1,1,1,1,0,0,0,0,1,1,11,11,11,11,7,7,3,3,0,0,0,0,3,3,0,0,3,3,0,0,10,10,3,3,3,3,10,10,0,0,11,11,11,11,7,7,3,3,0,0,0,0,3,3,0,0,3,3,0,0,10,10,3,3,3,3,10,10,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000733921618247","0,000729109",-4.81E+04
L14273,BaseTest,org.antlr.v4.test.BaseTest,L14227,L103,tool\test\org\antlr\v4\test\BaseTest.java,109,1,1203,2,"0,131139","0,0872845",4,2,34,12,9,4,"0,0785388","0,0525362","0,101775","0,0678363",86,58,86,58,13,14,4,4,4,4,127,132,32,32,33,33,295,274,47,45,94,92,"0,157895","0,157895","0,14455","0,142857",122,122,50,50,3,3,16,16,"0,127967","0,12666",124,124,0,0,0,0,33,33,34,34,0,0,722,732,951,960,8,8,6,6,8,8,6,6,47,47,6,6,18,18,1,1,47,47,414,414,6,6,18,18,1,1,845,855,1095,1104,21,21,27,27,14,14,12,12,72,72,6,6,41,41,2,2,115,115,457,457,8,8,73,73,3,3,0,0,0,1,201,201,24,16,89,107,0,0,0,1,9,9,0,0,23,23,0,0,2,2,0,0,4,4,14,14,3,3,0,0,32,49,143,143,0,1,0,0,3,3,1,1,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,0,0,25,25,10,2,4,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00582464788186","-0,005564467","0,000260180881862"
L14338,ErrorQueue,org.antlr.v4.test.ErrorQueue,L14227,L103,tool\test\org\antlr\v4\test\ErrorQueue.java,42,1,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,12,8,6,6,2,2,17,4,2,2,11,9,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,1,1,1,1,0,0,0,0,1,1,53,38,66,46,5,4,0,0,5,4,0,0,9,7,5,4,9,7,0,0,9,7,21,15,5,4,9,7,0,0,53,38,66,46,5,4,0,0,5,4,0,0,9,7,5,4,9,7,0,0,9,7,21,15,5,4,9,7,0,0,0,0,0,0,25,21,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,000479448441756","0,000334289","-0,000145159441756"
L14813,TestActionSplitter,org.antlr.v4.test.TestActionSplitter,L14227,L103,tool\test\org\antlr\v4\test\TestActionSplitter.java,44,1,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,1,0,0,0,0,1,1,37,37,39,39,9,9,7,7,1,1,1,1,2,2,0,0,2,2,0,0,49,49,14,14,6,6,20,20,1,1,37,37,39,39,9,9,7,7,1,1,1,1,2,2,0,0,2,2,0,0,49,49,14,14,6,6,20,20,1,1,0,0,0,0,9,9,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70E+06,"5,15e-05",4.51E+05
L14822,TestActionTranslation,org.antlr.v4.test.TestActionTranslation,L14227,L103,tool\test\org\antlr\v4\test\TestActionTranslation.java,36,1,424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,92,91,1,1,0,0,0,0,1,1,93,92,"0,0215054","0,0108696","0,0514286","0,041543",18,14,5,1,2,1,91,91,"0,0514286","0,041543",18,14,1,1,1,1,0,0,0,0,1,1,332,323,389,375,9,9,6,6,1,1,0,0,92,91,0,0,92,91,0,0,139,138,122,115,6,6,110,109,1,1,332,323,389,375,9,9,6,6,1,1,0,0,92,91,0,0,92,91,0,0,139,138,122,115,6,6,110,109,1,1,0,0,0,0,175,175,246,244,24,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,21,21,163,163,0,0,0,0,0,0,0,0,0,0,92,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,10,0,0,7,7,92,91,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,0114623028507","-0,011412574",4.97E+06
L14920,TestASTStructure,org.antlr.v4.test.TestASTStructure,L14227,L103,tool\test\org\antlr\v4\test\TestASTStructure.java,51,1,406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,43,43,0,0,0,0,0,0,0,0,42,42,"0,0232558","0,0232558","0,140127","0,140127",44,44,1,1,1,1,42,42,"0,140127","0,140127",44,44,0,0,0,0,0,0,0,0,0,0,270,270,356,356,3,3,0,0,3,3,0,0,42,42,0,0,42,42,0,0,42,42,179,179,0,0,42,42,0,0,270,270,356,356,3,3,0,0,3,3,0,0,42,42,0,0,42,42,0,0,42,42,179,179,0,0,42,42,0,0,0,0,0,0,91,91,50,50,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,4,4,0,0,8,8,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0,00122527328218","-0,001214032",1.12E+06
